raw_id;sample_code;sample_date;parcel_name;parameter_name;method;parameter_value;interpretation;parameter_unit;recommendations;loaded_at;source_file
508;2511803;29/10/2025;O'conner - 2 Green;Calcário ativo;POS.016 (Método de Drouineau);0;Baixo;% CaCO₃ (m/m);;;raw_soil_fq.csv
509;2511803;29/10/2025;O'conner - 2 Green;Calcário total;EN 15936;0;Não calcário;% CaCO₃ (m/m);;;raw_soil_fq.csv
510;2511803;29/10/2025;O'conner - 2 Green;Cálcio (%);ISO 23470;65.2;Médio;% Ca;;;raw_soil_fq.csv
511;2511803;29/10/2025;O'conner - 2 Green;Cálcio (CaO);POS.011 (Extração em Mehlich 3);1300;Excesso;mg/kg CaO;;;raw_soil_fq.csv
512;2511803;29/10/2025;O'conner - 2 Green;Capacidade de troca catiónica efetiva ;ISO 23470;4.7;Muito baixo;cmol⁺/kg;;;raw_soil_fq.csv
513;2511803;29/10/2025;O'conner - 2 Green;Cobalto;POS.011 (Extração em Mehlich 3);0.17;Baixo;mg/kg Co;Aplicar por via foliar;;raw_soil_fq.csv
514;2511803;29/10/2025;O'conner - 2 Green;Cobre;POS.011 (Extração em Mehlich 3);0.89;Alto;mg/kg Cu;-;;raw_soil_fq.csv
515;2511803;29/10/2025;O'conner - 2 Green;Condutividade Elétrica (a 25ºC);ISO 11265;0.22;Solo sem efeitos salinos;mS/cm;-;;raw_soil_fq.csv
516;2511803;29/10/2025;O'conner - 2 Green;Enxofre;POS.011 (Extração em Mehlich 3);75;Excesso;mg/kg S;-;;raw_soil_fq.csv
517;2511803;29/10/2025;O'conner - 2 Green;Ferro;POS.011 (Extração em Mehlich 3);93.1;Alto;mg/kg Fe;-;;raw_soil_fq.csv
518;2511803;29/10/2025;O'conner - 2 Green;Fósforo (P₂O₅);POS.011 (Extração em Mehlich 3);52.4;Muito baixo;mg/kg P₂O₅;1 kg/100m² P₂O₅;;raw_soil_fq.csv
519;2511803;29/10/2025;O'conner - 2 Green;Grau de Saturação em Bases (GSB);ISO 23470;100;Muito alto;%;;;raw_soil_fq.csv
520;2511803;29/10/2025;O'conner - 2 Green;Magnésio (%);ISO 23470;27.5;Alto;% Mg;;;raw_soil_fq.csv
521;2511803;29/10/2025;O'conner - 2 Green;Magnésio (MgO);POS.011 (Extração em Mehlich 3);287;Excesso;mg/kg MgO;0-0,14 kg/100m² MgO;;raw_soil_fq.csv
522;2511803;29/10/2025;O'conner - 2 Green;Manganês;POS.011 (Extração em Mehlich 3);3.2;Muito baixo;mg/kg Mn;;;raw_soil_fq.csv
523;2511803;29/10/2025;O'conner - 2 Green;Manganês (MnAI);POS.011 (Extração em Mehlich 3);0;Baixo;MnAI;2-5 kg/ha Mn;;raw_soil_fq.csv
524;2511803;29/10/2025;O'conner - 2 Green;Matéria Orgânica;EN 15936;4.5;Alta;%;Aplicar 15 t/ha de estrume de bovino bem curtido;;raw_soil_fq.csv
525;2511803;29/10/2025;O'conner - 2 Green;Molibdénio;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Mo;Aplicar por via foliar;;raw_soil_fq.csv
526;2511803;29/10/2025;O'conner - 2 Green;Necessidade de Calcário;POS.061;0;Não há necessidade de aplicação de calcário.;    ;;;raw_soil_fq.csv
527;2511803;29/10/2025;O'conner - 2 Green;Níquel;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Ni;Aplicar por via foliar ;;raw_soil_fq.csv
528;2511803;29/10/2025;O'conner - 2 Green;Pesquisa de carbonatos;POS.030;1;Positiva; ;;;raw_soil_fq.csv
529;2511803;29/10/2025;O'conner - 2 Green;pH(H₂O);ISO 10390;8.6;Alcalino;Unidades de pH;;;raw_soil_fq.csv
530;2511803;29/10/2025;O'conner - 2 Green;Potássio (%);ISO 23470;1.7;Médio;% K;;;raw_soil_fq.csv
531;2511803;29/10/2025;O'conner - 2 Green;Potássio (K₂O);POS.011 (Extração em Mehlich 3);39.2;Baixo;mg/kg K₂O;0,8 kg/100m² K₂O;;raw_soil_fq.csv
532;2511803;29/10/2025;O'conner - 2 Green;Razão C:N;MI;18.6;Muito alta - Será esperada uma libertação muito baixa de azoto pela matéria orgânica do solo;     ;;;raw_soil_fq.csv
533;2511803;29/10/2025;O'conner - 2 Green;Razão Ca:K;ISO 23470;37.3;Desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
534;2511803;29/10/2025;O'conner - 2 Green;Razão Ca:Mg;ISO 23470;2.4;Desfavorável para as propriedades físicas do solo; ;;;raw_soil_fq.csv
535;2511803;29/10/2025;O'conner - 2 Green;Razão Mg:K;ISO 23470;15.7;Muito desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
536;2511803;29/10/2025;O'conner - 2 Green;Sódio;POS.011 (Extração em Mehlich 3);63.4;-;mg/kg Na;;;raw_soil_fq.csv
537;2511803;29/10/2025;O'conner - 2 Green;Sódio (%);ISO 23470;5.7;-;% Na;;;raw_soil_fq.csv
538;2511803;29/10/2025;O'conner - 2 Green;Temperatura de medição do pH;MI;23.1;-;°C;;;raw_soil_fq.csv
539;2511803;29/10/2025;O'conner - 2 Green;Textura do Campo;POS.027 (Feel method);7;Franco-Arenosa; ;;;raw_soil_fq.csv
540;2511803;29/10/2025;O'conner - 2 Green;Zinco;POS.011 (Extração em Mehlich 3);4.9;Alto;mg/kg Zn;-;;raw_soil_fq.csv
541;2511804;29/10/2025;O'conner - 2 Adjacente;Acidez de troca;MI;00:00:00;-;%;;;raw_soil_fq.csv
542;2511804;29/10/2025;O'conner - 2 Adjacente;Azoto total ;POS.008 (Método de Dumas);06:43:12;Alto;% N;0,6-0,8 kg/100m² N;;raw_soil_fq.csv
543;2511804;29/10/2025;O'conner - 2 Adjacente;Boro;POS.011 (Extração em Mehlich 3);19:40:48;Alto;mg/kg B;-;;raw_soil_fq.csv
544;2511804;29/10/2025;O'conner - 2 Adjacente;Calcário ativo;POS.016 (Método de Drouineau);00:00:00;Baixo;% CaCO₃ (m/m);;;raw_soil_fq.csv
545;2511804;29/10/2025;O'conner - 2 Adjacente;Calcário total;EN 15936;00:00:00;Não calcário;% CaCO₃ (m/m);;;raw_soil_fq.csv
546;2511804;29/10/2025;O'conner - 2 Adjacente;Cálcio (%);ISO 23470;1900-03-10 07:12:00;Médio;% Ca;;;raw_soil_fq.csv
547;2511804;29/10/2025;O'conner - 2 Adjacente;Cálcio (CaO);POS.011 (Extração em Mehlich 3);1904-08-26 00:00:00;Excesso;mg/kg CaO;;;raw_soil_fq.csv
548;2511804;29/10/2025;O'conner - 2 Adjacente;Capacidade de troca catiónica efetiva ;ISO 23470;1900-01-05 05:16:48;Baixo;cmol⁺/kg;;;raw_soil_fq.csv
549;2511804;29/10/2025;O'conner - 2 Adjacente;Cobalto;POS.011 (Extração em Mehlich 3);00:00:00;Baixo;mg/kg Co;Aplicar por via foliar;;raw_soil_fq.csv
550;2511804;29/10/2025;O'conner - 2 Adjacente;Cobre;POS.011 (Extração em Mehlich 3);04:33:36;Baixo;mg/kg Cu;1 kg/ha Cu;;raw_soil_fq.csv
551;2511804;29/10/2025;O'conner - 2 Adjacente;Condutividade Elétrica (a 25ºC);ISO 11265;03:36:00;Solo sem efeitos salinos;mS/cm;-;;raw_soil_fq.csv
552;2511804;29/10/2025;O'conner - 2 Adjacente;Enxofre;POS.011 (Extração em Mehlich 3);1900-01-27 00:00:00;Alto;mg/kg S;5-10 kg/ha S;;raw_soil_fq.csv
553;2511804;29/10/2025;O'conner - 2 Adjacente;Ferro;POS.011 (Extração em Mehlich 3);1900-01-30 19:12:00;Baixo;mg/kg Fe;2-4 kg/ha Fe;;raw_soil_fq.csv
554;2511804;29/10/2025;O'conner - 2 Adjacente;Fósforo (P₂O₅);POS.011 (Extração em Mehlich 3);1900-03-19 16:48:00;Médio;mg/kg P₂O₅;0,6 kg/100m² P₂O₅;;raw_soil_fq.csv
555;2511804;29/10/2025;O'conner - 2 Adjacente;Grau de Saturação em Bases (GSB);ISO 23470;1900-04-09 00:00:00;Muito alto;%;;;raw_soil_fq.csv
556;2511804;29/10/2025;O'conner - 2 Adjacente;Magnésio (%);ISO 23470;1900-01-24 14:24:00;Alto;% Mg;;;raw_soil_fq.csv
557;2511804;29/10/2025;O'conner - 2 Adjacente;Magnésio (MgO);POS.011 (Extração em Mehlich 3);1900-12-03 00:00:00;Excesso;mg/kg MgO;0-0,14 kg/100m² MgO;;raw_soil_fq.csv
558;2511804;29/10/2025;O'conner - 2 Adjacente;Manganês;POS.011 (Extração em Mehlich 3);1900-01-01 02:24:00;Muito baixo;mg/kg Mn;;;raw_soil_fq.csv
559;2511804;29/10/2025;O'conner - 2 Adjacente;Manganês (MnAI);POS.011 (Extração em Mehlich 3);00:00:00;Baixo;MnAI;2-5 kg/ha Mn;;raw_soil_fq.csv
560;2511804;29/10/2025;O'conner - 2 Adjacente;Matéria Orgânica;EN 15936;1900-01-04 19:12:00;Muito alta;%;Aplicar 15 t/ha de estrume de bovino bem curtido;;raw_soil_fq.csv
561;2511804;29/10/2025;O'conner - 2 Adjacente;Molibdénio;POS.011 (Extração em Mehlich 3);00:00:00;Baixo;mg/kg Mo;Aplicar por via foliar;;raw_soil_fq.csv
562;2511804;29/10/2025;O'conner - 2 Adjacente;Necessidade de Calcário;POS.061;00:00:00;Não há necessidade de aplicação de calcário.;    ;;;raw_soil_fq.csv
563;2511804;29/10/2025;O'conner - 2 Adjacente;Níquel;POS.011 (Extração em Mehlich 3);00:00:00;Baixo;mg/kg Ni;Aplicar por via foliar ;;raw_soil_fq.csv
564;2511804;29/10/2025;O'conner - 2 Adjacente;Pesquisa de carbonatos;POS.030;1900-01-01 00:00:00;Positiva; ;;;raw_soil_fq.csv
565;2511804;29/10/2025;O'conner - 2 Adjacente;pH(H₂O);ISO 10390;1900-01-08 19:12:00;Alcalino;Unidades de pH;;;raw_soil_fq.csv
566;2511804;29/10/2025;O'conner - 2 Adjacente;Potássio (%);ISO 23470;1900-01-01 16:48:00;Médio;% K;;;raw_soil_fq.csv
567;2511804;29/10/2025;O'conner - 2 Adjacente;Potássio (K₂O);POS.011 (Extração em Mehlich 3);1900-02-19 09:36:00;Médio;mg/kg K₂O;0,6 kg/100m² K₂O;;raw_soil_fq.csv
568;2511804;29/10/2025;O'conner - 2 Adjacente;Razão C:N;MI;1900-01-10 00:00:00;Normal - Será esperada uma libertação média de azoto pela matéria orgânica do solo;     ;;;raw_soil_fq.csv
569;2511804;29/10/2025;O'conner - 2 Adjacente;Razão Ca:K;ISO 23470;1900-02-09 21:36:00;Desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
570;2511804;29/10/2025;O'conner - 2 Adjacente;Razão Ca:Mg;ISO 23470;1900-01-02 21:36:00;Adequada; ;;;raw_soil_fq.csv
571;2511804;29/10/2025;O'conner - 2 Adjacente;Razão Mg:K;ISO 23470;1900-01-14 07:12:00;Muito desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
572;2511804;29/10/2025;O'conner - 2 Adjacente;Sódio;POS.011 (Extração em Mehlich 3);1900-02-13 12:00:00;-;mg/kg Na;;;raw_soil_fq.csv
573;2511804;29/10/2025;O'conner - 2 Adjacente;Sódio (%);ISO 23470;1900-01-03 07:12:00;-;% Na;;;raw_soil_fq.csv
574;2511804;29/10/2025;O'conner - 2 Adjacente;Temperatura de medição do pH;MI;1900-01-23 02:24:00;-;°C;;;raw_soil_fq.csv
575;2511804;29/10/2025;O'conner - 2 Adjacente;Textura do Campo;POS.027 (Feel method);1900-01-07 00:00:00;Franco-Arenosa; ;;;raw_soil_fq.csv
576;2511804;29/10/2025;O'conner - 2 Adjacente;Zinco;POS.011 (Extração em Mehlich 3);1900-01-01 00:00:00;Alto;mg/kg Zn;-;;raw_soil_fq.csv
577;2511805;29/10/2025;O'conner - 3 Green;Acidez de troca;MI;0;-;%;;;raw_soil_fq.csv
578;2511805;29/10/2025;O'conner - 3 Green;Azoto total ;POS.008 (Método de Dumas);0.08;Baixo;% N;1,2-1,6 kg/100m² N;;raw_soil_fq.csv
579;2511805;29/10/2025;O'conner - 3 Green;Boro;POS.011 (Extração em Mehlich 3);0.41;Baixo;mg/kg B;1-3 kg/ha B;;raw_soil_fq.csv
580;2511805;29/10/2025;O'conner - 3 Green;Calcário ativo;POS.016 (Método de Drouineau);0;Baixo;% CaCO₃ (m/m);;;raw_soil_fq.csv
581;2511805;29/10/2025;O'conner - 3 Green;Calcário total;EN 15936;0.83;Não calcário;% CaCO₃ (m/m);;;raw_soil_fq.csv
582;2511805;29/10/2025;O'conner - 3 Green;Cálcio (%);ISO 23470;69.6;Médio;% Ca;;;raw_soil_fq.csv
583;2511805;29/10/2025;O'conner - 3 Green;Cálcio (CaO);POS.011 (Extração em Mehlich 3);1600;Excesso;mg/kg CaO;;;raw_soil_fq.csv
584;2511805;29/10/2025;O'conner - 3 Green;Capacidade de troca catiónica efetiva ;ISO 23470;4.52;Muito baixo;cmol⁺/kg;;;raw_soil_fq.csv
585;2511805;29/10/2025;O'conner - 3 Green;Cobalto;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Co;Aplicar por via foliar;;raw_soil_fq.csv
586;2511805;29/10/2025;O'conner - 3 Green;Cobre;POS.011 (Extração em Mehlich 3);0.64;Alto;mg/kg Cu;-;;raw_soil_fq.csv
587;2511805;29/10/2025;O'conner - 3 Green;Condutividade Elétrica (a 25ºC);ISO 11265;0.15;Solo sem efeitos salinos;mS/cm;-;;raw_soil_fq.csv
588;2511805;29/10/2025;O'conner - 3 Green;Enxofre;POS.011 (Extração em Mehlich 3);43.2;Excesso;mg/kg S;-;;raw_soil_fq.csv
589;2511805;29/10/2025;O'conner - 3 Green;Ferro;POS.011 (Extração em Mehlich 3);80.8;Alto;mg/kg Fe;-;;raw_soil_fq.csv
590;2511805;29/10/2025;O'conner - 3 Green;Fósforo (P₂O₅);POS.011 (Extração em Mehlich 3);48.1;Muito baixo;mg/kg P₂O₅;1 kg/100m² P₂O₅;;raw_soil_fq.csv
591;2511805;29/10/2025;O'conner - 3 Green;Grau de Saturação em Bases (GSB);ISO 23470;100;Muito alto;%;;;raw_soil_fq.csv
592;2511805;29/10/2025;O'conner - 3 Green;Magnésio (%);ISO 23470;25.2;Alto;% Mg;;;raw_soil_fq.csv
593;2511805;29/10/2025;O'conner - 3 Green;Magnésio (MgO);POS.011 (Extração em Mehlich 3);278;Excesso;mg/kg MgO;0-0,14 kg/100m² MgO;;raw_soil_fq.csv
594;2511805;29/10/2025;O'conner - 3 Green;Manganês;POS.011 (Extração em Mehlich 3);2.7;Muito baixo;mg/kg Mn;;;raw_soil_fq.csv
595;2511805;29/10/2025;O'conner - 3 Green;Manganês (MnAI);POS.011 (Extração em Mehlich 3);0;Baixo;MnAI;2-5 kg/ha Mn;;raw_soil_fq.csv
596;2511805;29/10/2025;O'conner - 3 Green;Matéria Orgânica;EN 15936;2.8;Média;%;Aplicar 20 t/ha de estrume de bovino bem curtido;;raw_soil_fq.csv
597;2511805;29/10/2025;O'conner - 3 Green;Molibdénio;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Mo;Aplicar por via foliar;;raw_soil_fq.csv
598;2511805;29/10/2025;O'conner - 3 Green;Necessidade de Calcário;POS.061;0;Não há necessidade de aplicação de calcário.;    ;;;raw_soil_fq.csv
599;2511805;29/10/2025;O'conner - 3 Green;Níquel;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Ni;Aplicar por via foliar ;;raw_soil_fq.csv
600;2511805;29/10/2025;O'conner - 3 Green;Pesquisa de carbonatos;POS.030;1;Positiva; ;;;raw_soil_fq.csv
601;2511805;29/10/2025;O'conner - 3 Green;pH(H₂O);ISO 10390;8.8;Alcalino;Unidades de pH;;;raw_soil_fq.csv
602;2511805;29/10/2025;O'conner - 3 Green;Potássio (%);ISO 23470;1.6;Médio;% K;;;raw_soil_fq.csv
603;2511805;29/10/2025;O'conner - 3 Green;Potássio (K₂O);POS.011 (Extração em Mehlich 3);34.6;Baixo;mg/kg K₂O;0,8 kg/100m² K₂O;;raw_soil_fq.csv
604;2511805;29/10/2025;O'conner - 3 Green;Razão C:N;MI;20;Muito alta - Será esperada uma libertação muito baixa de azoto pela matéria orgânica do solo;     ;;;raw_soil_fq.csv
605;2511805;29/10/2025;O'conner - 3 Green;Razão Ca:K;ISO 23470;44.8;Desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
606;2511805;29/10/2025;O'conner - 3 Green;Razão Ca:Mg;ISO 23470;2.8;Adequada; ;;;raw_soil_fq.csv
607;2511805;29/10/2025;O'conner - 3 Green;Razão Mg:K;ISO 23470;16.2;Muito desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
608;2511805;29/10/2025;O'conner - 3 Green;Sódio;POS.011 (Extração em Mehlich 3);39.4;-;mg/kg Na;;;raw_soil_fq.csv
609;2511805;29/10/2025;O'conner - 3 Green;Sódio (%);ISO 23470;3.7;-;% Na;;;raw_soil_fq.csv
610;2511805;29/10/2025;O'conner - 3 Green;Temperatura de medição do pH;MI;23.1;-;°C;;;raw_soil_fq.csv
611;2511805;29/10/2025;O'conner - 3 Green;Textura do Campo;POS.027 (Feel method);1;Areno-Franca; ;;;raw_soil_fq.csv
612;2511805;29/10/2025;O'conner - 3 Green;Zinco;POS.011 (Extração em Mehlich 3);5.5;Alto;mg/kg Zn;-;;raw_soil_fq.csv
613;2511806;29/10/2025;O'conner - 3 Adjacente;Acidez de troca;MI;0;-;%;;;raw_soil_fq.csv
614;2511806;29/10/2025;O'conner - 3 Adjacente;Azoto total ;POS.008 (Método de Dumas);0.24;Alto;% N;0,6-0,8 kg/100m² N;;raw_soil_fq.csv
615;2511806;29/10/2025;O'conner - 3 Adjacente;Boro;POS.011 (Extração em Mehlich 3);0.63;Alto;mg/kg B;-;;raw_soil_fq.csv
616;2511806;29/10/2025;O'conner - 3 Adjacente;Calcário ativo;POS.016 (Método de Drouineau);0;Baixo;% CaCO₃ (m/m);;;raw_soil_fq.csv
617;2511806;29/10/2025;O'conner - 3 Adjacente;Calcário total;EN 15936;0;Não calcário;% CaCO₃ (m/m);;;raw_soil_fq.csv
618;2511806;29/10/2025;O'conner - 3 Adjacente;Cálcio (%);ISO 23470;68.6;Médio;% Ca;;;raw_soil_fq.csv
619;2511806;29/10/2025;O'conner - 3 Adjacente;Cálcio (CaO);POS.011 (Extração em Mehlich 3);1200;Excesso;mg/kg CaO;;;raw_soil_fq.csv
620;2511806;29/10/2025;O'conner - 3 Adjacente;Capacidade de troca catiónica efetiva ;ISO 23470;7.4;Baixo;cmol⁺/kg;;;raw_soil_fq.csv
621;2511806;29/10/2025;O'conner - 3 Adjacente;Cobalto;POS.011 (Extração em Mehlich 3);0.17;Baixo;mg/kg Co;Aplicar por via foliar;;raw_soil_fq.csv
622;2511806;29/10/2025;O'conner - 3 Adjacente;Cobre;POS.011 (Extração em Mehlich 3);0.04;Baixo;mg/kg Cu;1 kg/ha Cu;;raw_soil_fq.csv
623;2511806;29/10/2025;O'conner - 3 Adjacente;Condutividade Elétrica (a 25ºC);ISO 11265;0.16;Solo sem efeitos salinos;mS/cm;-;;raw_soil_fq.csv
624;2511806;29/10/2025;O'conner - 3 Adjacente;Enxofre;POS.011 (Extração em Mehlich 3);24.8;Alto;mg/kg S;5-10 kg/ha S;;raw_soil_fq.csv
625;2511806;29/10/2025;O'conner - 3 Adjacente;Ferro;POS.011 (Extração em Mehlich 3);22.4;Baixo;mg/kg Fe;2-4 kg/ha Fe;;raw_soil_fq.csv
626;2511806;29/10/2025;O'conner - 3 Adjacente;Fósforo (P₂O₅);POS.011 (Extração em Mehlich 3);78.7;Médio;mg/kg P₂O₅;0,6 kg/100m² P₂O₅;;raw_soil_fq.csv
627;2511806;29/10/2025;O'conner - 3 Adjacente;Grau de Saturação em Bases (GSB);ISO 23470;100;Muito alto;%;;;raw_soil_fq.csv
628;2511806;29/10/2025;O'conner - 3 Adjacente;Magnésio (%);ISO 23470;24.9;Alto;% Mg;;;raw_soil_fq.csv
629;2511806;29/10/2025;O'conner - 3 Adjacente;Magnésio (MgO);POS.011 (Extração em Mehlich 3);265;Excesso;mg/kg MgO;0-0,14 kg/100m² MgO;;raw_soil_fq.csv
630;2511806;29/10/2025;O'conner - 3 Adjacente;Manganês;POS.011 (Extração em Mehlich 3);0.76;Muito baixo;mg/kg Mn;;;raw_soil_fq.csv
631;2511806;29/10/2025;O'conner - 3 Adjacente;Manganês (MnAI);POS.011 (Extração em Mehlich 3);0;Baixo;MnAI;2-5 kg/ha Mn;;raw_soil_fq.csv
632;2511806;29/10/2025;O'conner - 3 Adjacente;Matéria Orgânica;EN 15936;4;Alta;%;Aplicar 15 t/ha de estrume de bovino bem curtido;;raw_soil_fq.csv
633;2511806;29/10/2025;O'conner - 3 Adjacente;Molibdénio;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Mo;Aplicar por via foliar;;raw_soil_fq.csv
634;2511806;29/10/2025;O'conner - 3 Adjacente;Necessidade de Calcário;POS.061;0;Não há necessidade de aplicação de calcário.;    ;;;raw_soil_fq.csv
635;2511806;29/10/2025;O'conner - 3 Adjacente;Níquel;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Ni;Aplicar por via foliar ;;raw_soil_fq.csv
636;2511806;29/10/2025;O'conner - 3 Adjacente;Pesquisa de carbonatos;POS.030;1;Positiva; ;;;raw_soil_fq.csv
637;2511806;29/10/2025;O'conner - 3 Adjacente;pH(H₂O);ISO 10390;8.8;Alcalino;Unidades de pH;;;raw_soil_fq.csv
638;2511806;29/10/2025;O'conner - 3 Adjacente;Potássio (%);ISO 23470;2;Médio;% K;;;raw_soil_fq.csv
639;2511806;29/10/2025;O'conner - 3 Adjacente;Potássio (K₂O);POS.011 (Extração em Mehlich 3);48.6;Médio;mg/kg K₂O;0,6 kg/100m² K₂O;;raw_soil_fq.csv
640;2511806;29/10/2025;O'conner - 3 Adjacente;Razão C:N;MI;9.6;Normal - Será esperada uma libertação média de azoto pela matéria orgânica do solo;     ;;;raw_soil_fq.csv
641;2511806;29/10/2025;O'conner - 3 Adjacente;Razão Ca:K;ISO 23470;34.9;Desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
642;2511806;29/10/2025;O'conner - 3 Adjacente;Razão Ca:Mg;ISO 23470;2.8;Adequada; ;;;raw_soil_fq.csv
643;2511806;29/10/2025;O'conner - 3 Adjacente;Razão Mg:K;ISO 23470;12.7;Muito desfavorável para a nutrição da planta em K; ;;;raw_soil_fq.csv
644;2511806;29/10/2025;O'conner - 3 Adjacente;Sódio;POS.011 (Extração em Mehlich 3);50.5;-;mg/kg Na;;;raw_soil_fq.csv
645;2511806;29/10/2025;O'conner - 3 Adjacente;Sódio (%);ISO 23470;4.5;-;% Na;;;raw_soil_fq.csv
646;2511806;29/10/2025;O'conner - 3 Adjacente;Temperatura de medição do pH;MI;23.1;-;°C;;;raw_soil_fq.csv
647;2511806;29/10/2025;O'conner - 3 Adjacente;Textura do Campo;POS.027 (Feel method);7;Franco-Arenosa; ;;;raw_soil_fq.csv
648;2511806;29/10/2025;O'conner - 3 Adjacente;Zinco;POS.011 (Extração em Mehlich 3);0.03;Baixo;mg/kg Zn;1-3 kg/ha Zn;;raw_soil_fq.csv
649;2511807;29/10/2025;O'conner - 4 Green;Acidez de troca;MI;0;-;%;;;raw_soil_fq.csv
650;2511807;29/10/2025;O'conner - 4 Green;Azoto total ;POS.008 (Método de Dumas);0.13;Médio;% N;1,2-1,6 kg/100m² N;;raw_soil_fq.csv
651;2511807;29/10/2025;O'conner - 4 Green;Boro;POS.011 (Extração em Mehlich 3);0.35;Baixo;mg/kg B;1-3 kg/ha B;;raw_soil_fq.csv
652;2511807;29/10/2025;O'conner - 4 Green;Calcário ativo;POS.016 (Método de Drouineau);0.2;Baixo;% CaCO₃ (m/m);;;raw_soil_fq.csv
653;2511807;29/10/2025;O'conner - 4 Green;Calcário total;EN 15936;0.83;Não calcário;% CaCO₃ (m/m);;;raw_soil_fq.csv
654;2511807;29/10/2025;O'conner - 4 Green;Cálcio (%);ISO 23470;70.8;Médio;% Ca;;;raw_soil_fq.csv
655;2511807;29/10/2025;O'conner - 4 Green;Cálcio (CaO);POS.011 (Extração em Mehlich 3);1400;Excesso;mg/kg CaO;;;raw_soil_fq.csv
656;2511807;29/10/2025;O'conner - 4 Green;Capacidade de troca catiónica efetiva ;ISO 23470;4.36;Muito baixo;cmol⁺/kg;;;raw_soil_fq.csv
657;2511807;29/10/2025;O'conner - 4 Green;Cobalto;POS.011 (Extração em Mehlich 3);0.1;Baixo;mg/kg Co;Aplicar por via foliar;;raw_soil_fq.csv
658;2511807;29/10/2025;O'conner - 4 Green;Cobre;POS.011 (Extração em Mehlich 3);0.65;Alto;mg/kg Cu;-;;raw_soil_fq.csv
659;2511807;29/10/2025;O'conner - 4 Green;Condutividade Elétrica (a 25ºC);ISO 11265;0.16;Solo sem efeitos salinos;mS/cm;-;;raw_soil_fq.csv
660;2511807;29/10/2025;O'conner - 4 Green;Enxofre;POS.011 (Extração em Mehlich 3);50.2;Excesso;mg/kg S;-;;raw_soil_fq.csv
661;2511807;29/10/2025;O'conner - 4 Green;Ferro;POS.011 (Extração em Mehlich 3);66.2;Alto;mg/kg Fe;-;;raw_soil_fq.csv
662;2511807;29/10/2025;O'conner - 4 Green;Fósforo (P₂O₅);POS.011 (Extração em Mehlich 3);45.6;Muito baixo;mg/kg P₂O₅;1 kg/100m² P₂O₅;;raw_soil_fq.csv
663;2511807;29/10/2025;O'conner - 4 Green;Grau de Saturação em Bases (GSB);ISO 23470;100;Muito alto;%;;;raw_soil_fq.csv
664;2511807;29/10/2025;O'conner - 4 Green;Magnésio (%);ISO 23470;23.8;Alto;% Mg;;;raw_soil_fq.csv
665;2511807;29/10/2025;O'conner - 4 Green;Magnésio (MgO);POS.011 (Extração em Mehlich 3);243;Excesso;mg/kg MgO;0-0,14 kg/100m² MgO;;raw_soil_fq.csv
666;2511807;29/10/2025;O'conner - 4 Green;Manganês;POS.011 (Extração em Mehlich 3);0.49;Muito baixo;mg/kg Mn;;;raw_soil_fq.csv
667;2511807;29/10/2025;O'conner - 4 Green;Manganês (MnAI);POS.011 (Extração em Mehlich 3);0;Baixo;MnAI;2-5 kg/ha Mn;;raw_soil_fq.csv
668;2511807;29/10/2025;O'conner - 4 Green;Matéria Orgânica;EN 15936;2.1;Média;%;Aplicar 20 t/ha de estrume de bovino bem curtido;;raw_soil_fq.csv
669;2511807;29/10/2025;O'conner - 4 Green;Molibdénio;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Mo;Aplicar por via foliar;;raw_soil_fq.csv
670;2511807;29/10/2025;O'conner - 4 Green;Necessidade de Calcário;POS.061;0;Não há necessidade de aplicação de calcário.;    ;;;raw_soil_fq.csv
671;2511807;29/10/2025;O'conner - 4 Green;Níquel;POS.011 (Extração em Mehlich 3);0;Baixo;mg/kg Ni;Aplicar por via foliar ;;raw_soil_fq.csv
672;2511807;29/10/2025;O'conner - 4 Green;Pesquisa de carbonatos;POS.030;1;Positiva; ;;;raw_soil_fq.csv
673;2511807;29/10/2025;O'conner - 4 Green;pH(H₂O);ISO 10390;8.7;Alcalino;Unidades de pH;;;raw_soil_fq.csv
674;2511807;29/10/2025;O'conner - 4 Green;Potássio (%);ISO 23470;1.5;Médio;% K;;;raw_soil_fq.csv
675;2511807;29/10/2025;O'conner - 4 Green;Potássio (K₂O);POS.011 (Extração em Mehlich 3);30.8;Baixo;mg/kg K₂O;0,8 kg/100m² K₂O;;raw_soil_fq.csv
676;2511807;29/10/2025;O'conner - 4 Green;Razão C:N;MI;9.2;Normal - Será esperada uma libertação média de azoto pela matéria orgânica do solo;     ;;;raw_soil_fq.csv
