raw_id;event_date;start_time;end_time;rest_time;mcu;event_number;group;irrigation_number;mude;ec_instruction;ec_measured;ph_instruction;ph_measured;duration_text;volume_applied;drainage_volume;drainage_pct;drain_ec_measured;drain_ph_measured;source_file;loaded_at
1;01/01/2025;10:20;10:35;;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;4.9;00h15m13s;13000.0;;;;;raw_irrigation_event.csv;
3;02/01/2025;10:20;10:35;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.0;00h15m13s;13000.0;;;;;raw_irrigation_event.csv;
6;04/01/2025;09:23;09:41;+1d 23:03;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.4;00h17m29s;16400.0;;;;;raw_irrigation_event.csv;
9;06/01/2025;09:23;09:40;+2d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.4;00h17m16s;16000.0;;;;;raw_irrigation_event.csv;
11;07/01/2025;09:23;09:40;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.5;00h17m12s;16100.0;;;;;raw_irrigation_event.csv;
14;09/01/2025;09:40;09:54;+2d 00:17;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.7;00h14m09s;13100.0;;;;;raw_irrigation_event.csv;
18;12/01/2025;09:31;09:45;+2d 23:51;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.7;00h13m54s;13200.0;;;;;raw_irrigation_event.csv;
20;13/01/2025;09:31;09:45;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.7;00h13m54s;12700.0;;;;;raw_irrigation_event.csv;
22;14/01/2025;08:25;08:42;22:54;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.7;00h17m12s;15800.0;;;;;raw_irrigation_event.csv;
24;15/01/2025;08:25;08:44;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.7;00h19m24s;17900.0;;;;;raw_irrigation_event.csv;
26;16/01/2025;08:25;08:44;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.7;00h19m24s;18300.0;;;;;raw_irrigation_event.csv;
28;17/01/2025;09:35;09:49;+1d 01:10;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.6;00h13m54s;13000.0;;;;;raw_irrigation_event.csv;
30;18/01/2025;09:33;09:49;23:58;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.7;00h16m06s;14800.0;;;;;raw_irrigation_event.csv;
34;21/01/2025;09:42;10:00;+3d 00:09;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.9;00h18m18s;17100.0;;;;;raw_irrigation_event.csv;
37;23/01/2025;09:34;09:53;+1d 23:52;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.9;00h19m37s;17000.0;;;;;raw_irrigation_event.csv;
40;25/01/2025;09:36;09:56;+2d 00:02;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.9;00h20m30s;19300.0;;;;;raw_irrigation_event.csv;
44;28/01/2025;09:51;10:11;+3d 00:15;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.9;00h20m30s;19100.0;;;;;raw_irrigation_event.csv;
47;30/01/2025;09:49;10:13;+1d 23:58;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;6.0;00h24m01s;20900.0;;;;;raw_irrigation_event.csv;
49;31/01/2025;11:46;12:09;+1d 01:57;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.9;00h22m42s;21200.0;;;;;raw_irrigation_event.csv;
53;03/02/2025;10:16;10:39;+2d 22:30;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.9;00h22m42s;21200.0;;;;;raw_irrigation_event.csv;
55;04/02/2025;08:42;08:57;22:26;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;2.9;8.0;5.9;00h15m13s;12500.0;;;;;raw_irrigation_event.csv;
57;05/02/2025;10:39;10:55;+1d 01:57;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.9;3.0;8.0;5.9;00h15m13s;12800.0;;;;;raw_irrigation_event.csv;
59;06/02/2025;08:42;08:57;22:03;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.9;00h15m13s;12800.0;;;;;raw_irrigation_event.csv;
62;08/02/2025;08:45;09:01;+2d 00:03;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.9;00h16m06s;15100.0;;;;;raw_irrigation_event.csv;
65;10/02/2025;08:18;08:36;+1d 23:33;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.9;00h18m18s;17100.0;;;;;raw_irrigation_event.csv;
68;12/02/2025;08:18;08:36;+2d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.8;00h18m18s;17000.0;;;;;raw_irrigation_event.csv;
70;13/02/2025;10:59;11:14;+1d 02:41;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.8;00h15m13s;12900.0;;;;;raw_irrigation_event.csv;
72;14/02/2025;09:26;09:41;22:27;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.7;00h15m13s;12700.0;;;;;raw_irrigation_event.csv;
74;15/02/2025;09:20;09:35;23:54;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.7;00h15m13s;12900.0;;;;;raw_irrigation_event.csv;
76;16/02/2025;09:20;09:35;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.8;8.0;5.8;00h15m13s;12900.0;;;;;raw_irrigation_event.csv;
78;17/02/2025;09:24;09:32;+1d 00:04;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.8;2.9;8.0;5.7;00h07m15s;3300.0;;;;;raw_irrigation_event.csv;
79;17/02/2025;09:36;09:49;00:12;1.0;1.0;ESTUFA GRA.;2.0;Manual;2.8;2.8;8.0;5.8;00h12m27s;10600.0;;;;;raw_irrigation_event.csv;
115;24/03/2025;16:15;16:24;+35d 06:39;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.0;9.0;4.3;00h08m42s;3400.0;;;;;raw_irrigation_event.csv;
116;24/03/2025;16:25;17:04;00:10;1.0;1.0;ESTUFA GRA.;2.0;Manual;;;9.0;;00h00m00s;;;;;;raw_irrigation_event.csv;
117;24/03/2025;17:14;17:26;00:49;1.0;1.0;ESTUFA GRA.;3.0;Pontual;1.8;1.8;9.0;5.1;00h12m13s;10900.0;;;;;raw_irrigation_event.csv;
118;24/03/2025;17:47;17:57;00:33;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.0;1.9;9.0;5.1;00h10m01s;8100.0;;;;;raw_irrigation_event.csv;
119;24/03/2025;18:08;18:16;00:21;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.0;2.0;9.0;5.3;00h08m42s;8100.0;;;;;raw_irrigation_event.csv;
120;24/03/2025;18:27;18:38;00:19;1.0;1.0;ESTUFA GRA.;6.0;Hora Fixa;2.0;2.0;9.0;5.2;00h10m42s;10200.0;;;;;raw_irrigation_event.csv;
121;24/03/2025;18:49;19:00;00:22;1.0;1.0;ESTUFA GRA.;7.0;Hora Fixa;2.0;2.0;9.0;5.2;00h10m42s;9900.0;;;;;raw_irrigation_event.csv;
123;25/03/2025;06:09;06:18;11:20;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.0;2.0;8.0;6.3;00h08m42s;8000.0;;;;;raw_irrigation_event.csv;
124;25/03/2025;06:29;06:38;00:20;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.0;2.0;8.0;6.5;00h08m42s;8100.0;;;;;raw_irrigation_event.csv;
125;25/03/2025;06:49;06:58;00:20;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.0;2.0;8.0;6.6;00h08m42s;8000.0;;;;;raw_irrigation_event.csv;
126;25/03/2025;07:09;07:18;00:20;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.0;2.0;8.0;6.6;00h08m42s;8000.0;;;;;raw_irrigation_event.csv;
127;25/03/2025;07:29;07:38;00:20;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.0;1.9;8.0;6.6;00h08m42s;7900.0;;;;;raw_irrigation_event.csv;
128;25/03/2025;07:48;07:58;00:19;1.0;1.0;ESTUFA GRA.;6.0;Hora Fixa;2.0;1.4;8.0;6.7;00h10m01s;7900.0;;;;;raw_irrigation_event.csv;
138;03/04/2025;16:19;16:28;+9d 08:31;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.1;9.0;5.6;00h08m42s;8200.0;;;;;raw_irrigation_event.csv;
140;04/04/2025;15:12;15:20;22:53;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.1;9.0;6.1;00h08m42s;8200.0;;;;;raw_irrigation_event.csv;
142;05/04/2025;15:12;15:20;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.0;9.0;6.3;00h08m42s;8200.0;;;;;raw_irrigation_event.csv;
144;06/04/2025;15:12;15:20;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.0;9.0;6.6;00h08m42s;8400.0;;;;;raw_irrigation_event.csv;
146;07/04/2025;15:12;15:20;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.0;9.0;6.5;00h08m42s;8300.0;;;;;raw_irrigation_event.csv;
148;08/04/2025;15:12;15:20;+1d 00:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.0;9.0;6.7;00h08m42s;8200.0;;;;;raw_irrigation_event.csv;
150;09/04/2025;15:10;15:19;23:58;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;;1.0;9.0;7.5;00h08m42s;8300.0;;;;;raw_irrigation_event.csv;
152;10/04/2025;15:18;15:28;+1d 00:08;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.5;2.6;9.0;4.7;00h10m01s;8400.0;;;;;raw_irrigation_event.csv;
154;11/04/2025;14:38;14:46;23:20;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.5;2.5;9.0;5.0;00h07m42s;7200.0;;;;;raw_irrigation_event.csv;
155;11/04/2025;15:00;15:07;00:22;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.5;2.5;9.0;5.0;00h07m42s;7000.0;;;;;raw_irrigation_event.csv;
156;11/04/2025;15:40;15:47;00:40;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.5;2.5;9.0;5.0;00h07m42s;6700.0;;;;;raw_irrigation_event.csv;
157;11/04/2025;16:10;16:19;00:30;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.5;2.4;9.0;5.1;00h09m01s;7100.0;;;;;raw_irrigation_event.csv;
158;11/04/2025;16:45;16:52;00:35;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.5;2.5;9.0;5.0;00h07m42s;7300.0;;;;;raw_irrigation_event.csv;
159;11/04/2025;17:15;17:24;00:30;1.0;1.0;ESTUFA GRA.;6.0;Hora Fixa;2.5;2.4;9.0;5.0;00h09m01s;7400.0;;;;;raw_irrigation_event.csv;
160;11/04/2025;17:45;17:52;00:30;1.0;1.0;ESTUFA GRA.;7.0;Hora Fixa;2.5;2.5;9.0;5.0;00h07m42s;7300.0;;;;;raw_irrigation_event.csv;
161;11/04/2025;18:16;18:28;00:31;1.0;1.0;ESTUFA GRA.;8.0;Manual;2.5;3.3;9.0;4.1;00h12m01s;3600.0;;;;;raw_irrigation_event.csv;
162;11/04/2025;18:45;18:55;00:29;1.0;1.0;ESTUFA GRA.;9.0;Manual;2.5;2.4;9.0;5.0;00h10m42s;10000.0;;;;;raw_irrigation_event.csv;
163;11/04/2025;18:55;19:02;00:10;1.0;1.0;ESTUFA GRA.;10.0;Manual;2.5;3.2;9.0;4.2;00h06m42s;2300.0;;;;;raw_irrigation_event.csv;
165;12/04/2025;10:17;10:25;15:22;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.5;2.6;9.0;5.1;00h07m42s;7300.0;;;;;raw_irrigation_event.csv;
166;12/04/2025;11:07;11:14;00:50;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.5;2.5;9.0;5.0;00h07m42s;7100.0;;;;;raw_irrigation_event.csv;
167;12/04/2025;12:07;12:16;01:00;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.5;2.5;9.0;5.0;00h09m01s;6900.0;;;;;raw_irrigation_event.csv;
168;12/04/2025;13:07;13:14;01:00;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.5;2.6;9.0;5.0;00h07m42s;7000.0;;;;;raw_irrigation_event.csv;
169;12/04/2025;14:09;14:18;01:02;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.3;2.3;9.0;5.2;00h09m01s;6900.0;;;;;raw_irrigation_event.csv;
170;12/04/2025;15:07;15:16;00:58;1.0;1.0;ESTUFA GRA.;6.0;Hora Fixa;2.5;2.3;9.0;4.1;00h09m01s;7100.0;;;;;raw_irrigation_event.csv;
171;12/04/2025;16:07;16:15;01:00;1.0;1.0;ESTUFA GRA.;7.0;Hora Fixa;2.5;2.5;9.0;5.0;00h07m42s;7100.0;;;;;raw_irrigation_event.csv;
173;13/04/2025;10:07;10:14;18:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.5;2.5;9.0;5.2;00h07m42s;7500.0;;;;;raw_irrigation_event.csv;
174;13/04/2025;11:07;11:14;01:00;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.5;2.5;9.0;5.1;00h07m42s;7000.0;;;;;raw_irrigation_event.csv;
175;13/04/2025;12:07;12:16;01:00;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.5;2.5;9.0;5.0;00h09m01s;7000.0;;;;;raw_irrigation_event.csv;
176;13/04/2025;14:00;14:11;01:53;1.0;1.0;ESTUFA GRA.;4.0;Pontual;2.5;2.5;9.0;5.2;00h10m42s;10200.0;;;;;raw_irrigation_event.csv;
177;13/04/2025;14:20;14:27;00:20;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.5;2.5;9.0;5.1;00h07m42s;7300.0;;;;;raw_irrigation_event.csv;
178;13/04/2025;14:38;14:47;00:18;1.0;1.0;ESTUFA GRA.;6.0;Hora Fixa;2.5;2.5;9.0;5.1;00h09m01s;7200.0;;;;;raw_irrigation_event.csv;
179;13/04/2025;15:07;15:16;00:29;1.0;1.0;ESTUFA GRA.;7.0;Hora Fixa;2.3;2.3;9.0;5.2;00h09m01s;7300.0;;;;;raw_irrigation_event.csv;
180;13/04/2025;16:07;16:15;01:00;1.0;1.0;ESTUFA GRA.;8.0;Hora Fixa;2.5;2.5;9.0;5.2;00h07m42s;7300.0;;;;;raw_irrigation_event.csv;
182;14/04/2025;10:05;10:14;17:58;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.5;2.4;9.0;5.5;00h09m01s;7200.0;;;;;raw_irrigation_event.csv;
183;14/04/2025;11:05;11:12;01:00;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.3;2.4;9.0;5.5;00h07m42s;7100.0;;;;;raw_irrigation_event.csv;
184;14/04/2025;12:05;12:14;01:00;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.5;2.4;9.0;5.5;00h09m01s;7100.0;;;;;raw_irrigation_event.csv;
185;14/04/2025;13:05;13:12;01:00;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.5;2.5;9.0;5.5;00h07m42s;7100.0;;;;;raw_irrigation_event.csv;
186;14/04/2025;14:05;14:14;01:00;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.5;2.4;9.0;5.5;00h09m01s;6900.0;;;;;raw_irrigation_event.csv;
187;14/04/2025;15:05;15:14;01:00;1.0;1.0;ESTUFA GRA.;6.0;Hora Fixa;2.3;2.1;9.0;5.2;00h09m01s;6900.0;;;;;raw_irrigation_event.csv;
188;14/04/2025;16:05;16:14;01:00;1.0;1.0;ESTUFA GRA.;7.0;Hora Fixa;2.5;2.1;9.0;5.2;00h09m01s;7300.0;;;;;raw_irrigation_event.csv;
190;15/04/2025;05:00;05:09;12:55;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.5;2.0;8.0;5.3;00h09m01s;7100.0;;;;;raw_irrigation_event.csv;
191;15/04/2025;05:30;05:39;00:30;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.5;2.1;8.0;5.0;00h09m01s;6900.0;;;;;raw_irrigation_event.csv;
192;15/04/2025;06:00;06:09;00:30;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.5;2.1;8.0;5.0;00h09m01s;7000.0;;;;;raw_irrigation_event.csv;
193;15/04/2025;06:30;06:39;00:30;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.5;2.1;8.0;5.0;00h09m01s;7000.0;;;;;raw_irrigation_event.csv;
194;15/04/2025;07:00;07:06;00:30;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.5;2.1;8.0;5.0;00h06m04s;4600.0;;;;;raw_irrigation_event.csv;
196;16/04/2025;07:05;07:15;+1d 00:05;1.0;1.0;ESTUFA GRA.;1.0;Pontual;2.2;2.2;8.0;5.5;00h10m42s;10100.0;;;;;raw_irrigation_event.csv;
197;16/04/2025;10:07;10:16;03:02;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.1;2.2;9.0;5.5;00h09m01s;7200.0;;;;;raw_irrigation_event.csv;
198;16/04/2025;11:07;11:14;01:00;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.2;2.2;9.0;5.5;00h07m42s;6700.0;;;;;raw_irrigation_event.csv;
199;16/04/2025;12:07;12:16;01:00;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.2;2.2;9.0;5.5;00h09m01s;7100.0;;;;;raw_irrigation_event.csv;
200;16/04/2025;13:06;13:13;00:59;1.0;1.0;ESTUFA GRA.;5.0;Hora Fixa;2.2;2.2;9.0;5.5;00h06m42s;6100.0;;;;;raw_irrigation_event.csv;
201;16/04/2025;14:06;14:14;01:00;1.0;1.0;ESTUFA GRA.;6.0;Hora Fixa;2.2;2.3;9.0;5.3;00h08m01s;6000.0;;;;;raw_irrigation_event.csv;
202;16/04/2025;15:06;15:14;01:00;1.0;1.0;ESTUFA GRA.;7.0;Hora Fixa;2.2;2.3;9.0;5.4;00h08m01s;6100.0;;;;;raw_irrigation_event.csv;
203;16/04/2025;16:07;16:13;01:01;1.0;1.0;ESTUFA GRA.;8.0;Hora Fixa;2.2;2.1;9.0;5.6;00h06m42s;6000.0;;;;;raw_irrigation_event.csv;
205;17/04/2025;10:07;10:14;18:00;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.2;2.2;9.0;5.4;00h07m42s;7200.0;;;;;raw_irrigation_event.csv;
206;17/04/2025;12:06;12:13;01:59;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.0;2.0;9.0;5.6;00h07m12s;6600.0;;;;;raw_irrigation_event.csv;
207;17/04/2025;14:06;14:13;02:00;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.0;2.1;9.0;5.5;00h07m12s;6800.0;;;;;raw_irrigation_event.csv;
208;17/04/2025;15:12;15:20;01:06;1.0;1.0;ESTUFA GRA.;4.0;Hora Fixa;2.2;2.2;9.0;5.4;00h08m01s;6300.0;;;;;raw_irrigation_event.csv;
211;19/04/2025;12:04;12:22;+1d 20:52;1.0;1.0;ESTUFA GRA.;1.0;Manual;2.0;2.5;9.0;5.4;00h11m41s;4000.0;;;;;raw_irrigation_event.csv;
212;19/04/2025;12:22;12:34;00:18;1.0;1.0;ESTUFA GRA.;2.0;Manual;2.1;2.4;9.0;5.4;00h12m01s;5800.0;;;;;raw_irrigation_event.csv;
214;20/04/2025;10:07;10:14;21:45;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.2;2.2;9.0;5.5;00h07m42s;7200.0;;;;;raw_irrigation_event.csv;
215;20/04/2025;12:06;12:13;01:59;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.2;2.2;9.0;5.5;00h07m12s;6600.0;;;;;raw_irrigation_event.csv;
216;20/04/2025;14:06;14:13;02:00;1.0;1.0;ESTUFA GRA.;3.0;Hora Fixa;2.2;2.2;9.0;5.5;00h07m12s;6600.0;;;;;raw_irrigation_event.csv;
218;21/04/2025;12:07;12:16;22:01;1.0;1.0;ESTUFA GRA.;1.0;Hora Fixa;2.2;2.2;9.0;5.5;00h09m01s;7200.0;;;;;raw_irrigation_event.csv;
219;21/04/2025;14:06;14:13;01:59;1.0;1.0;ESTUFA GRA.;2.0;Hora Fixa;2.2;2.3;9.0;5.5;00h07m12s;6500.0;;;;;raw_irrigation_event.csv;
221;22/04/2025;08:28;08:37;18:22;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.2;8.0;5.6;00h09m01s;7000.0;;;;;raw_irrigation_event.csv;
222;22/04/2025;11:23;11:34;02:55;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.2;9.0;5.6;00h10m42s;7700.0;;;;;raw_irrigation_event.csv;
223;22/04/2025;12:41;12:52;01:18;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.0;2.1;9.0;5.6;00h10m42s;7700.0;;;;;raw_irrigation_event.csv;
224;22/04/2025;14:11;14:21;01:30;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;2.0;2.1;9.0;5.6;00h10m42s;7700.0;;;;;raw_irrigation_event.csv;
225;22/04/2025;15:41;15:51;01:30;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;2.1;2.1;9.0;5.6;00h10m42s;7600.0;;;;;raw_irrigation_event.csv;
227;23/04/2025;08:32;08:41;16:51;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.5;00h09m23s;7700.0;;;;;raw_irrigation_event.csv;
228;23/04/2025;10:36;10:45;02:04;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.3;9.0;5.5;00h09m23s;7600.0;;;;;raw_irrigation_event.csv;
229;23/04/2025;12:16;12:25;01:40;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.0;2.1;9.0;5.6;00h09m23s;7600.0;;;;;raw_irrigation_event.csv;
230;23/04/2025;13:26;13:35;01:10;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;2.0;2.1;9.0;5.7;00h09m23s;7600.0;;;;;raw_irrigation_event.csv;
231;23/04/2025;14:45;14:54;01:19;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;2.0;2.0;9.0;5.6;00h09m23s;7600.0;;;;;raw_irrigation_event.csv;
233;24/04/2025;10:40;10:49;19:55;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.1;2.3;9.0;5.7;00h09m23s;7700.0;;;;;raw_irrigation_event.csv;
234;24/04/2025;11:53;12:02;01:13;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.0;2.2;9.0;5.7;00h09m23s;7400.0;;;;;raw_irrigation_event.csv;
235;24/04/2025;12:57;13:06;01:04;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.0;2.2;9.0;5.8;00h09m23s;7300.0;;;;;raw_irrigation_event.csv;
236;24/04/2025;13:57;14:06;01:00;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;2.0;2.2;9.0;5.8;00h09m23s;7500.0;;;;;raw_irrigation_event.csv;
237;24/04/2025;14:57;15:06;01:00;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;2.0;2.1;9.0;5.9;00h09m23s;7500.0;;;;;raw_irrigation_event.csv;
238;24/04/2025;15:53;16:03;00:56;1.0;1.0;ESTUFA GRA.;6.0;Pontual;2.2;2.1;9.0;5.8;00h09m41s;7400.0;;;;;raw_irrigation_event.csv;
240;25/04/2025;10:49;10:58;18:56;1.0;1.0;ESTUFA GRA.;1.0;Cíclico;2.2;2.4;9.0;5.4;00h09m23s;7800.0;;;;;raw_irrigation_event.csv;
241;25/04/2025;14:05;14:14;03:16;1.0;1.0;ESTUFA GRA.;2.0;Pontual;2.2;2.4;9.0;5.2;00h09m23s;8100.0;;;;;raw_irrigation_event.csv;
242;25/04/2025;15:10;15:19;01:05;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.0;2.2;9.0;5.2;00h09m23s;7500.0;;;;;raw_irrigation_event.csv;
244;26/04/2025;08:26;08:36;17:16;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.4;8.0;5.4;00h09m23s;7800.0;;;;;raw_irrigation_event.csv;
245;26/04/2025;10:04;10:14;01:38;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.3;9.0;5.4;00h09m23s;7700.0;;;;;raw_irrigation_event.csv;
246;26/04/2025;11:13;11:24;01:09;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;1.9;1.9;9.0;5.5;00h10m42s;7600.0;;;;;raw_irrigation_event.csv;
247;26/04/2025;12:20;12:31;01:07;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;1.9;9.0;5.5;00h10m42s;7700.0;;;;;raw_irrigation_event.csv;
248;26/04/2025;13:20;13:30;01:00;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;1.9;9.0;5.5;00h10m42s;7600.0;;;;;raw_irrigation_event.csv;
249;26/04/2025;14:20;14:30;01:00;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.8;2.0;9.0;5.5;00h10m42s;7600.0;;;;;raw_irrigation_event.csv;
250;26/04/2025;15:20;15:30;01:00;1.0;1.0;ESTUFA GRA.;7.0;Irradiação;1.8;2.0;9.0;5.5;00h10m42s;7400.0;;;;;raw_irrigation_event.csv;
252;27/04/2025;08:31;08:40;17:11;1.0;1.0;ESTUFA GRA.;1.0;Irradiação;2.2;2.3;8.0;5.6;00h09m23s;7700.0;;;;;raw_irrigation_event.csv;
253;27/04/2025;10:08;10:18;01:37;1.0;1.0;ESTUFA GRA.;2.0;Irradiação;2.2;2.4;9.0;5.7;00h10m42s;7600.0;;;;;raw_irrigation_event.csv;
254;27/04/2025;11:37;11:48;01:29;1.0;1.0;ESTUFA GRA.;3.0;Irradiação;2.0;2.3;9.0;5.7;00h10m42s;7500.0;;;;;raw_irrigation_event.csv;
255;27/04/2025;12:42;12:52;01:05;1.0;1.0;ESTUFA GRA.;4.0;Irradiação;1.8;2.2;9.0;5.7;00h10m42s;7500.0;;;;;raw_irrigation_event.csv;
256;27/04/2025;13:42;13:52;01:00;1.0;1.0;ESTUFA GRA.;5.0;Irradiação;1.8;2.1;9.0;5.7;00h10m42s;7700.0;;;;;raw_irrigation_event.csv;
257;27/04/2025;14:42;14:52;01:00;1.0;1.0;ESTUFA GRA.;6.0;Irradiação;1.8;2.1;9.0;5.7;00h10m42s;7400.0;;;;;raw_irrigation_event.csv;
